assignment_id,package_id,event_id,region,patch_id,hazard_type,review_round,reviewer_slot,reviewer_role,assignment_status,source_queue_rank,dominant_blocker,allowed_use,forbidden_use
ASN_v2ai_00233,EPC_v1us_00116,REC_2022_05_24_30,REC,REC_00019,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,117,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00234,EPC_v1us_00117,REC_2022_05_24_30,REC,REC_00183,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,118,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00235,EPC_v1us_00117,REC_2022_05_24_30,REC,REC_00183,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,118,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00236,EPC_v1us_00118,REC_2022_05_24_30,REC,REC_00204,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,119,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00237,EPC_v1us_00118,REC_2022_05_24_30,REC,REC_00204,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,119,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00238,EPC_v1us_00119,REC_2022_05_24_30,REC,REC_00205,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,120,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00239,EPC_v1us_00119,REC_2022_05_24_30,REC,REC_00205,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,120,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00240,EPC_v1us_00120,REC_2022_05_24_30,REC,REC_00227,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,121,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00241,EPC_v1us_00120,REC_2022_05_24_30,REC,REC_00227,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,121,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00242,EPC_v1us_00121,REC_2022_05_24_30,REC,REC_00260,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,122,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00243,EPC_v1us_00121,REC_2022_05_24_30,REC,REC_00260,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,122,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00244,EPC_v1us_00122,REC_2022_05_24_30,REC,REC_00276,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,123,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00245,EPC_v1us_00122,REC_2022_05_24_30,REC,REC_00276,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,123,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00246,EPC_v1us_00123,REC_2022_05_24_30,REC,REC_00279,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,124,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00247,EPC_v1us_00123,REC_2022_05_24_30,REC,REC_00279,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,124,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00248,EPC_v1us_00124,REC_2022_05_24_30,REC,REC_00289,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,125,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00249,EPC_v1us_00124,REC_2022_05_24_30,REC,REC_00289,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,125,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00250,EPC_v1us_00125,REC_2022_05_24_30,REC,REC_00290,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,126,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00251,EPC_v1us_00125,REC_2022_05_24_30,REC,REC_00290,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,126,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00252,EPC_v1us_00126,REC_2022_05_24_30,REC,REC_00291,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,127,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00253,EPC_v1us_00126,REC_2022_05_24_30,REC,REC_00291,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,127,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00254,EPC_v1us_00127,REC_2022_05_24_30,REC,REC_00292,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,128,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00255,EPC_v1us_00127,REC_2022_05_24_30,REC,REC_00292,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,128,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00256,EPC_v1us_00128,REC_2022_05_24_30,REC,REC_00294,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,129,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00257,EPC_v1us_00128,REC_2022_05_24_30,REC,REC_00294,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,129,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00258,EPC_v1us_00129,REC_2022_05_24_30,REC,REC_00296,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,130,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00259,EPC_v1us_00129,REC_2022_05_24_30,REC,REC_00296,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,130,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00260,EPC_v1us_00130,REC_2022_05_24_30,REC,REC_00299,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,131,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00261,EPC_v1us_00130,REC_2022_05_24_30,REC,REC_00299,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,131,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00262,EPC_v1us_00131,REC_2022_05_24_30,REC,REC_00302,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,132,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00263,EPC_v1us_00131,REC_2022_05_24_30,REC,REC_00302,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,132,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00264,EPC_v1us_00132,REC_2022_05_24_30,REC,REC_00313,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,133,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00265,EPC_v1us_00132,REC_2022_05_24_30,REC,REC_00313,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,133,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00266,EPC_v1us_00133,REC_2022_05_24_30,REC,REC_00314,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,134,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00267,EPC_v1us_00133,REC_2022_05_24_30,REC,REC_00314,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,134,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00268,EPC_v1us_00134,REC_2022_05_24_30,REC,REC_00354,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,135,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00269,EPC_v1us_00134,REC_2022_05_24_30,REC,REC_00354,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,135,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00270,EPC_v1us_00135,REC_2022_05_24_30,REC,REC_00355,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,136,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00271,EPC_v1us_00135,REC_2022_05_24_30,REC,REC_00355,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,136,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00272,EPC_v1us_00136,REC_2022_05_24_30,REC,REC_00364,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,137,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00273,EPC_v1us_00136,REC_2022_05_24_30,REC,REC_00364,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,137,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00274,EPC_v1us_00137,REC_2022_05_24_30,REC,REC_00388,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,138,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00275,EPC_v1us_00137,REC_2022_05_24_30,REC,REC_00388,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,138,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00276,EPC_v1us_00138,REC_2022_05_24_30,REC,REC_00458,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,139,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00277,EPC_v1us_00138,REC_2022_05_24_30,REC,REC_00458,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,139,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00278,EPC_v1us_00139,REC_2022_05_24_30,REC,REC_00460,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,140,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00279,EPC_v1us_00139,REC_2022_05_24_30,REC,REC_00460,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,140,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00280,EPC_v1us_00140,REC_2022_05_24_30,REC,REC_00481,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,141,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00281,EPC_v1us_00140,REC_2022_05_24_30,REC,REC_00481,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,141,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00282,EPC_v1us_00141,REC_2022_05_24_30,REC,REC_00482,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,142,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00283,EPC_v1us_00141,REC_2022_05_24_30,REC,REC_00482,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,142,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00284,EPC_v1us_00142,REC_2022_05_24_30,REC,REC_00483,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,143,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00285,EPC_v1us_00142,REC_2022_05_24_30,REC,REC_00483,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,143,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00286,EPC_v1us_00143,REC_2022_05_24_30,REC,REC_00501,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,144,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00287,EPC_v1us_00143,REC_2022_05_24_30,REC,REC_00501,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,144,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00288,EPC_v1us_00144,REC_2022_05_24_30,REC,REC_00502,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,145,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00289,EPC_v1us_00144,REC_2022_05_24_30,REC,REC_00502,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,145,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00290,EPC_v1us_00145,REC_2022_05_24_30,REC,REC_00503,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,146,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00291,EPC_v1us_00145,REC_2022_05_24_30,REC,REC_00503,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,146,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00292,EPC_v1us_00146,REC_2022_05_24_30,REC,REC_00505,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,147,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00293,EPC_v1us_00146,REC_2022_05_24_30,REC,REC_00505,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,147,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00294,EPC_v1us_00147,REC_2022_05_24_30,REC,REC_00506,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,148,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00295,EPC_v1us_00147,REC_2022_05_24_30,REC,REC_00506,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,148,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00296,EPC_v1us_00148,REC_2022_05_24_30,REC,REC_00525,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,149,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00297,EPC_v1us_00148,REC_2022_05_24_30,REC,REC_00525,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,149,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00298,EPC_v1us_00149,REC_2022_05_24_30,REC,REC_00526,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,150,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00299,EPC_v1us_00149,REC_2022_05_24_30,REC,REC_00526,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,150,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00300,EPC_v1us_00150,REC_2022_05_24_30,REC,REC_00529,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,151,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00301,EPC_v1us_00150,REC_2022_05_24_30,REC,REC_00529,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,151,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00302,EPC_v1us_00151,REC_2022_05_24_30,REC,REC_00548,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,152,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00303,EPC_v1us_00151,REC_2022_05_24_30,REC,REC_00548,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,152,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00304,EPC_v1us_00152,REC_2022_05_24_30,REC,REC_00550,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,153,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00305,EPC_v1us_00152,REC_2022_05_24_30,REC,REC_00550,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,153,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00306,EPC_v1us_00153,REC_2022_05_24_30,REC,REC_01,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,154,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00307,EPC_v1us_00153,REC_2022_05_24_30,REC,REC_01,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,154,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00308,EPC_v1us_00154,REC_2022_05_24_30,REC,REC_02,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,155,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00309,EPC_v1us_00154,REC_2022_05_24_30,REC,REC_02,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,155,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00310,EPC_v1us_00155,REC_2022_05_24_30,REC,REC_03,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,156,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00311,EPC_v1us_00155,REC_2022_05_24_30,REC,REC_03,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,156,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00312,EPC_v1us_00156,REC_2022_05_24_30,REC,REC_04,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,157,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00313,EPC_v1us_00156,REC_2022_05_24_30,REC,REC_04,URBAN_FLOOD,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,157,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00314,EPC_v1us_00157,REC_2022_05_24_30,REC,REC_05,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,158,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
