step_code,region,event_id,blocker_or_gate,status,blocking_reason,can_create_ground_reference,can_create_training_label,notes
v2af,PET,PET_2022_02_15,no_overlay,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,PET,PET_2022_02_15,no_ground_reference,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,PET,PET_2022_02_15,no_training_label,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,PET,PET_2022_02_15,patch_truth_forbidden,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,CUR,CUR_2022_01_15,no_observed_geometry,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,CUR,CUR_2022_01_15,no_occurrence_coordinates,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,CUR,CUR_2022_01_15,unlinkable_sentinel_date,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,CUR,CUR_2022_01_15,no_explicit_anchor_crosswalk,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,CUR,CUR_2022_01_15,no_overlay,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,CUR,CUR_2022_01_15,no_ground_reference,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,CUR,CUR_2022_01_15,no_training_label,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,CUR,CUR_2022_01_15,patch_truth_forbidden,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ag,Geral,,unlinkable_missing_sentinel_date,SENTINEL_DATE_CROSSWALK_CANDIDATE_AUDITED_NON_OPERATIONAL,,false,false,No operational promotion in v2ag. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; sentinel_date_crosswalk_discovery_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false
v2ag,Geral,,no_ground_reference,BLOCKED_NO_OBSERVED_GEOMETRY_OR_OPERATIONAL_VALIDATION,,false,false,Date crosswalk discovery is insufficient for ground reference. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; sentinel_date_crosswalk_discovery_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false
