risk_id,target_id,asset_id,patch_id,severity,risk_type,evidence,mitigation,blocks_next_step
MV2_DATA_01_RISK_00306,MV2_DATA_01_TGT_00102,e07439dd6ca21f1a,REC_00291,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00307,MV2_DATA_01_TGT_00103,4533208693183fd6,REC_00292,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00308,MV2_DATA_01_TGT_00103,4533208693183fd6,REC_00292,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00309,MV2_DATA_01_TGT_00103,4533208693183fd6,REC_00292,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00310,MV2_DATA_01_TGT_00104,d04f3b60f00dfa1f,REC_00294,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00311,MV2_DATA_01_TGT_00104,d04f3b60f00dfa1f,REC_00294,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00312,MV2_DATA_01_TGT_00104,d04f3b60f00dfa1f,REC_00294,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00313,MV2_DATA_01_TGT_00105,ef25187838e6b508,REC_00296,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00314,MV2_DATA_01_TGT_00105,ef25187838e6b508,REC_00296,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00315,MV2_DATA_01_TGT_00105,ef25187838e6b508,REC_00296,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00316,MV2_DATA_01_TGT_00106,71294b6a2a591acf,REC_00299,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00317,MV2_DATA_01_TGT_00106,71294b6a2a591acf,REC_00299,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00318,MV2_DATA_01_TGT_00106,71294b6a2a591acf,REC_00299,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00319,MV2_DATA_01_TGT_00107,529562b8928a0c77,REC_00302,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00320,MV2_DATA_01_TGT_00107,529562b8928a0c77,REC_00302,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00321,MV2_DATA_01_TGT_00107,529562b8928a0c77,REC_00302,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00322,MV2_DATA_01_TGT_00108,90a8891c5876e143,REC_00313,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00323,MV2_DATA_01_TGT_00108,90a8891c5876e143,REC_00313,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00324,MV2_DATA_01_TGT_00108,90a8891c5876e143,REC_00313,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00325,MV2_DATA_01_TGT_00109,dde62e484b858d75,REC_00314,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00326,MV2_DATA_01_TGT_00109,dde62e484b858d75,REC_00314,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00327,MV2_DATA_01_TGT_00109,dde62e484b858d75,REC_00314,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00328,MV2_DATA_01_TGT_00110,915fb2786ece3538,REC_00354,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00329,MV2_DATA_01_TGT_00110,915fb2786ece3538,REC_00354,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00330,MV2_DATA_01_TGT_00110,915fb2786ece3538,REC_00354,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00331,MV2_DATA_01_TGT_00111,67bb88f906913200,REC_00355,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00332,MV2_DATA_01_TGT_00111,67bb88f906913200,REC_00355,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00333,MV2_DATA_01_TGT_00111,67bb88f906913200,REC_00355,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00334,MV2_DATA_01_TGT_00112,5ba50ec9a949eb00,REC_00364,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00335,MV2_DATA_01_TGT_00112,5ba50ec9a949eb00,REC_00364,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00336,MV2_DATA_01_TGT_00112,5ba50ec9a949eb00,REC_00364,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00337,MV2_DATA_01_TGT_00113,e52c3555a905d99c,REC_00388,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00338,MV2_DATA_01_TGT_00113,e52c3555a905d99c,REC_00388,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00339,MV2_DATA_01_TGT_00113,e52c3555a905d99c,REC_00388,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00340,MV2_DATA_01_TGT_00114,41a529bc87c11fdc,REC_00458,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00341,MV2_DATA_01_TGT_00114,41a529bc87c11fdc,REC_00458,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00342,MV2_DATA_01_TGT_00114,41a529bc87c11fdc,REC_00458,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00343,MV2_DATA_01_TGT_00115,fdb61fdcfde4bc2e,REC_00460,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00344,MV2_DATA_01_TGT_00115,fdb61fdcfde4bc2e,REC_00460,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00345,MV2_DATA_01_TGT_00115,fdb61fdcfde4bc2e,REC_00460,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00346,MV2_DATA_01_TGT_00116,a79efe7351aa4752,REC_00481,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00347,MV2_DATA_01_TGT_00116,a79efe7351aa4752,REC_00481,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00348,MV2_DATA_01_TGT_00116,a79efe7351aa4752,REC_00481,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00349,MV2_DATA_01_TGT_00117,c03d1988bd9bb68e,REC_00482,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00350,MV2_DATA_01_TGT_00117,c03d1988bd9bb68e,REC_00482,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00351,MV2_DATA_01_TGT_00117,c03d1988bd9bb68e,REC_00482,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00352,MV2_DATA_01_TGT_00118,90d4c51a5b642169,REC_00483,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00353,MV2_DATA_01_TGT_00118,90d4c51a5b642169,REC_00483,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00354,MV2_DATA_01_TGT_00118,90d4c51a5b642169,REC_00483,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00355,MV2_DATA_01_TGT_00119,afbd733bbdabee02,REC_00501,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00356,MV2_DATA_01_TGT_00119,afbd733bbdabee02,REC_00501,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00357,MV2_DATA_01_TGT_00119,afbd733bbdabee02,REC_00501,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00358,MV2_DATA_01_TGT_00120,68c3546f05cc023c,REC_00502,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00359,MV2_DATA_01_TGT_00120,68c3546f05cc023c,REC_00502,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00360,MV2_DATA_01_TGT_00120,68c3546f05cc023c,REC_00502,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00361,MV2_DATA_01_TGT_00121,59f4370d80a27e1d,REC_00503,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00362,MV2_DATA_01_TGT_00121,59f4370d80a27e1d,REC_00503,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00363,MV2_DATA_01_TGT_00121,59f4370d80a27e1d,REC_00503,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00364,MV2_DATA_01_TGT_00122,d2283f0776744467,REC_00505,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00365,MV2_DATA_01_TGT_00122,d2283f0776744467,REC_00505,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00366,MV2_DATA_01_TGT_00122,d2283f0776744467,REC_00505,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00367,MV2_DATA_01_TGT_00123,e0d7e9d725b97524,REC_00506,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00368,MV2_DATA_01_TGT_00123,e0d7e9d725b97524,REC_00506,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00369,MV2_DATA_01_TGT_00123,e0d7e9d725b97524,REC_00506,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00370,MV2_DATA_01_TGT_00124,7b3eb11def97a0c1,REC_00525,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00371,MV2_DATA_01_TGT_00124,7b3eb11def97a0c1,REC_00525,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00372,MV2_DATA_01_TGT_00124,7b3eb11def97a0c1,REC_00525,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00373,MV2_DATA_01_TGT_00125,dc6523c4350741c4,REC_00526,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00374,MV2_DATA_01_TGT_00125,dc6523c4350741c4,REC_00526,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00375,MV2_DATA_01_TGT_00125,dc6523c4350741c4,REC_00526,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00376,MV2_DATA_01_TGT_00126,3ddcf1ea1e54b391,REC_00529,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00377,MV2_DATA_01_TGT_00126,3ddcf1ea1e54b391,REC_00529,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00378,MV2_DATA_01_TGT_00126,3ddcf1ea1e54b391,REC_00529,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00379,MV2_DATA_01_TGT_00127,8f32b58bbce97cd4,REC_00548,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00380,MV2_DATA_01_TGT_00127,8f32b58bbce97cd4,REC_00548,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00381,MV2_DATA_01_TGT_00127,8f32b58bbce97cd4,REC_00548,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00382,MV2_DATA_01_TGT_00128,4425022e71699b1d,REC_00550,MEDIA,RISK_PATCH_WITHOUT_SCENE,"patch_id presente, scene_id ausente (lineage nao recuperado)",recuperar scene_id via revisao GEE metadata-only; nao inferir,true
MV2_DATA_01_RISK_00383,MV2_DATA_01_TGT_00128,4425022e71699b1d,REC_00550,ALTA,RISK_TILE_AUTO_JOIN,regiao Recife usa EPSG:32725 (~MGRS 25M); tile NAO pode ser preenchido por zona,tile so por evidencia GEE da imagem; nunca T23KPR auto,true
MV2_DATA_01_RISK_00384,MV2_DATA_01_TGT_00128,4425022e71699b1d,REC_00550,ALTA,RISK_CITY_REGION_PROXY,regiao Recife conhecida; nao basta para lineage forte,cidade/regiao nunca vira vinculo cena-patch nem label,false
MV2_DATA_01_RISK_00385,GLOBAL,,,MEDIA,RISK_SCENE_WITHOUT_PATCH,uma cena recuperada poderia ser anexada sem patch correspondente,exigir patch_id valido antes de aceitar qualquer scene_id,true
MV2_DATA_01_RISK_00386,GLOBAL,,,ALTA,RISK_FILENAME_INFERENCE,nome de arquivo de patch/asset pode sugerir cena/data/tile,proibir inferencia de lineage por filename; so evidencia GEE explicita,true
MV2_DATA_01_RISK_00387,GLOBAL,,,ALTA,RISK_FUTURE_DATETIME,datetime de processamento/futuro pode ser confundido com aquisicao,rejeitar datetime fora de 2015..2024 (classify_datetime INVALID_FUTURE),true
MV2_DATA_01_RISK_00388,GLOBAL,,,MEDIA,RISK_GEE_METADATA_MISSING,export original pode nao existir mais ou nao ser localizavel,marcar target como nao recuperavel sem inventar metadados,true
MV2_DATA_01_RISK_00389,GLOBAL,,,ALTA,RISK_STAC_BEFORE_LINEAGE,executar STAC/OData real antes de ter scene_id/datetime confiavel,manter would_execute_http=false ate lineage forte revisado,true
MV2_DATA_01_RISK_00390,GLOBAL,,,ALTA,RISK_RASTER_DOWNLOAD_WITHOUT_BINDING,baixar Sentinel sem binding cena-patch confirmado,nenhum download neste marco; downloads_executed deve ser 0,true
MV2_DATA_01_RISK_00391,GLOBAL,,,ALTA,RISK_DAY10_FALSE_UNLOCK,tratar pacote de planos como se o Dia 10 estivesse desbloqueado,can_unlock_day10_now=false; so raster nativo validado desbloqueia,true
MV2_DATA_01_RISK_00392,GLOBAL,,,ALTA,RISK_PNG_AS_RASTER,PNG/NPZ/render/DINOv2 tratado como raster espectral nativo,nenhum raster nativo criado; native_rasters_created deve ser 0,true
MV2_DATA_01_RISK_00393,GLOBAL,,,ALTA,RISK_UNKNOWN_AS_NEGATIVE,ausencia de lineage interpretada como evidencia negativa,UNKNOWN/NOT_FOUND nunca vira negativo nem label,true
