normalized_asset_id,canonical_patch_id,asset_id,region,asset_type,acquisition_date,cloud_cover,cloud_cover_required,cloud_cover_available,patch_asset_link_status,temporal_usability_status,is_clean_temporal_asset,source_files,applied_repair_fields,applied_repair_rules,applied_repair_confidences,rejected_repair_count,lineage_status,guardrail_status
REC_00292::C:\Users\gabriela\Documents\PROJETO\data\external_validation_assets\petropolis_sgb_cprm\raw\fbds\uso\RJ_3303906_USO.shp,REC_00292,C:\Users\gabriela\Documents\PROJETO\data\external_validation_assets\petropolis_sgb_cprm\raw\fbds\uso\RJ_3303906_USO.shp,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\b3_petropolis_official_package_header_review_v1\b3_zip_entry_classification_v1.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\b3_petropolis_official_package_header_review_v1\b3_zip_entry_classification_v1.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\curitiba_external_sgb_hydro_overlay_status.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\curitiba_external_sgb_hydro_overlay_status.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\curitiba_external_sgb_hydro_overlay_v1.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\curitiba_external_sgb_hydro_overlay_v1.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\curitiba_sgb_cprm_inventory.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\curitiba_sgb_cprm_inventory.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\evidence_matrix_recife_external_sgb_cprm_v1.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\evidence_matrix_recife_external_sgb_cprm_v1.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\external_evidence_acquisition_20260511_074751\_send_to_chatgpt\sgb_heavy_download_manifest_do_not_download_now.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\external_evidence_acquisition_20260511_074751\_send_to_chatgpt\sgb_heavy_download_manifest_do_not_download_now.csv,Recife,dinov2_embedding,2026-05-11,missing,false,false,LINKED,CLEAN_TEMPORAL_ASSET,true,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,acquisition_date|asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN|UNAMBIGUOUS_DATE_FROM_FILENAME,HIGH_EXPLICIT_FIELD|MEDIUM_UNAMBIGUOUS_FILENAME_PATTERN,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\external_evidence_acquisition_20260511_074751\petropolis_sgb_rigeo\sgb_heavy_download_manifest_do_not_download_now.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\external_evidence_acquisition_20260511_074751\petropolis_sgb_rigeo\sgb_heavy_download_manifest_do_not_download_now.csv,Recife,dinov2_embedding,2026-05-11,missing,false,false,LINKED,CLEAN_TEMPORAL_ASSET,true,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,acquisition_date|asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN|UNAMBIGUOUS_DATE_FROM_FILENAME,HIGH_EXPLICIT_FIELD|MEDIUM_UNAMBIGUOUS_FILENAME_PATTERN,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\manual_crs_resolution_v1\03_petropolis_sgb_files_to_review.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\manual_crs_resolution_v1\03_petropolis_sgb_files_to_review.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\petropolis_external_sgb_hydro_terrain_overlay_status.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\petropolis_external_sgb_hydro_terrain_overlay_status.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\petropolis_external_sgb_hydro_terrain_overlay_v1.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\petropolis_external_sgb_hydro_terrain_overlay_v1.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\petropolis_sgb_cprm_inventory.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\petropolis_sgb_cprm_inventory.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\recife_external_sgb_cprm_matrix_audit.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\recife_external_sgb_cprm_matrix_audit.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\recife_external_sgb_cprm_overlay_status.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\recife_external_sgb_cprm_overlay_status.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\recife_sgb_cprm_extracted_file_inventory.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\recife_sgb_cprm_extracted_file_inventory.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\recife_sgb_cprm_sig_preparation_status.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\recife_sgb_cprm_sig_preparation_status.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_canonical_bbox_crs_comparison_v1q3a\6_CLASSIFICATION_v1q3a.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_canonical_bbox_crs_comparison_v1q3a\6_CLASSIFICATION_v1q3a.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\b3_header__86abaff0a09b__b3_zip_entry_classification_v1.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\b3_header__86abaff0a09b__b3_zip_entry_classification_v1.csv,Recife,dinov2_embedding,2026-05-11,missing,false,false,LINKED,CLEAN_TEMPORAL_ASSET,true,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,acquisition_date|asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN|UNAMBIGUOUS_DATE_FROM_FILENAME,HIGH_EXPLICIT_FIELD|MEDIUM_UNAMBIGUOUS_FILENAME_PATTERN,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\external_evidence_acquisition__700204cf38ff__sgb_heavy_download_manifest_do_not_download_n.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\external_evidence_acquisition__700204cf38ff__sgb_heavy_download_manifest_do_not_download_n.csv,Recife,dinov2_embedding,2026-05-11,missing,false,false,LINKED,CLEAN_TEMPORAL_ASSET,true,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,acquisition_date|asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN|UNAMBIGUOUS_DATE_FROM_FILENAME,HIGH_EXPLICIT_FIELD|MEDIUM_UNAMBIGUOUS_FILENAME_PATTERN,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\external_evidence_acquisition__fd0ebc41b7fe__sgb_heavy_download_manifest_do_not_download_n.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\external_evidence_acquisition__fd0ebc41b7fe__sgb_heavy_download_manifest_do_not_download_n.csv,Recife,dinov2_embedding,2026-05-11,missing,false,false,LINKED,CLEAN_TEMPORAL_ASSET,true,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,acquisition_date|asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN|UNAMBIGUOUS_DATE_FROM_FILENAME,HIGH_EXPLICIT_FIELD|MEDIUM_UNAMBIGUOUS_FILENAME_PATTERN,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\v1fg__6fdad28c0103__external_bbox_evidence_classification_v1fg.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\v1fg__6fdad28c0103__external_bbox_evidence_classification_v1fg.csv,Recife,dinov2_embedding,2026-05-11,missing,false,false,LINKED,CLEAN_TEMPORAL_ASSET,true,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,acquisition_date|asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN|UNAMBIGUOUS_DATE_FROM_FILENAME,HIGH_EXPLICIT_FIELD|MEDIUM_UNAMBIGUOUS_FILENAME_PATTERN,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_petropolis_manual_download_reconciliation_v1af\8_LAYER_TYPE_CLASSIFICATION_v1af.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_petropolis_manual_download_reconciliation_v1af\8_LAYER_TYPE_CLASSIFICATION_v1af.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_recife_pe3d_full_stack_reconciliation_v1ah\10_SC25_NON_MDE_TILE_CLASSIFICATION_v1ah.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_recife_pe3d_full_stack_reconciliation_v1ah\10_SC25_NON_MDE_TILE_CLASSIFICATION_v1ah.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_v1fg_external_evidence_reconciliation\external_bbox_evidence_classification_v1fg.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_v1fg_external_evidence_reconciliation\external_bbox_evidence_classification_v1fg.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\PROJETO\outputs\project_cleanup\delete_audit_v1\recife_pe3d_b4_asset_classification_v1.csv,REC_00292,C:\Users\gabriela\Documents\PROJETO\outputs\project_cleanup\delete_audit_v1\recife_pe3d_b4_asset_classification_v1.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_candidate_ranking_v1gt.csv,REC_00292,C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_candidate_ranking_v1gt.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_dependency_audit_v1gt.csv,REC_00292,C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_dependency_audit_v1gt.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_overlap_audit_v1gt.csv,REC_00292,C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_overlap_audit_v1gt.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_patch_extent_v1gt.csv,REC_00292,C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_patch_extent_v1gt.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_qa_v1gt.csv,REC_00292,C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_qa_v1gt.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_region_status_v1gt.csv,REC_00292,C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_region_status_v1gt.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
REC_00292::C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_source_inventory_v1gt.csv,REC_00292,C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_source_inventory_v1gt.csv,Recife,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
