exclusion_id,sar_target_id,exclusion_type,exclusion_reason_pt,applies_now,applies_in_future_execution,required_check_future,fail_closed_outcome_pt
EXC_01485,SAR_0463,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01486,SAR_0463,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01487,SAR_0463,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01488,SAR_0463,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01489,SAR_0463,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01490,SAR_0464,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01491,SAR_0464,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01492,SAR_0464,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01493,SAR_0464,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01494,SAR_0464,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01495,SAR_0464,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01496,SAR_0465,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01497,SAR_0465,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01498,SAR_0465,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01499,SAR_0465,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01500,SAR_0465,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01501,SAR_0465,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01502,SAR_0466,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01503,SAR_0466,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01504,SAR_0466,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01505,SAR_0466,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01506,SAR_0466,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01507,SAR_0466,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01508,SAR_0467,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01509,SAR_0467,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01510,SAR_0467,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01511,SAR_0467,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01512,SAR_0467,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01513,SAR_0467,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01514,SAR_0468,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01515,SAR_0468,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01516,SAR_0468,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01517,SAR_0468,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01518,SAR_0468,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01519,SAR_0468,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01520,SAR_0469,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01521,SAR_0469,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01522,SAR_0469,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01523,SAR_0469,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01524,SAR_0469,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01525,SAR_0469,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01526,SAR_0470,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01527,SAR_0470,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01528,SAR_0470,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01529,SAR_0470,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01530,SAR_0470,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01531,SAR_0470,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01532,SAR_0471,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01533,SAR_0471,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01534,SAR_0471,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01535,SAR_0471,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01536,SAR_0471,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01537,SAR_0471,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01538,SAR_0472,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01539,SAR_0472,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01540,SAR_0472,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01541,SAR_0472,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01542,SAR_0472,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01543,SAR_0472,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01544,SAR_0473,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01545,SAR_0473,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01546,SAR_0473,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01547,SAR_0473,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01548,SAR_0473,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01549,SAR_0473,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01550,SAR_0474,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01551,SAR_0474,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01552,SAR_0474,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01553,SAR_0474,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01554,SAR_0474,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01555,SAR_0474,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01556,SAR_0475,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01557,SAR_0475,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01558,SAR_0475,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01559,SAR_0475,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01560,SAR_0475,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01561,SAR_0475,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01562,SAR_0476,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01563,SAR_0476,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01564,SAR_0476,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01565,SAR_0476,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01566,SAR_0476,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01567,SAR_0476,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01568,SAR_0477,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01569,SAR_0477,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01570,SAR_0477,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01571,SAR_0477,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01572,SAR_0477,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01573,SAR_0477,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01574,SAR_0478,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01575,SAR_0478,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01576,SAR_0478,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01577,SAR_0478,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01578,SAR_0478,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01579,SAR_0478,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01580,SAR_0479,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01581,SAR_0479,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01582,SAR_0479,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01583,SAR_0479,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01584,SAR_0479,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01585,SAR_0479,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01586,SAR_0480,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01587,SAR_0480,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01588,SAR_0480,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01589,SAR_0480,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01590,SAR_0480,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01591,SAR_0480,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01592,SAR_0481,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01593,SAR_0481,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01594,SAR_0481,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01595,SAR_0481,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01596,SAR_0481,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01597,SAR_0481,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01598,SAR_0482,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01599,SAR_0482,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01600,SAR_0482,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01601,SAR_0482,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01602,SAR_0482,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01603,SAR_0482,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01604,SAR_0483,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01605,SAR_0483,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01606,SAR_0483,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01607,SAR_0483,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01608,SAR_0483,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01609,SAR_0483,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01610,SAR_0484,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01611,SAR_0484,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01612,SAR_0484,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01613,SAR_0484,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01614,SAR_0484,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01615,SAR_0484,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01616,SAR_0485,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01617,SAR_0485,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01618,SAR_0485,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01619,SAR_0485,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01620,SAR_0485,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01621,SAR_0485,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01622,SAR_0486,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01623,SAR_0486,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01624,SAR_0486,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01625,SAR_0486,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01626,SAR_0486,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01627,SAR_0486,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01628,SAR_0487,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01629,SAR_0487,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01630,SAR_0487,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01631,SAR_0487,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01632,SAR_0487,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01633,SAR_0487,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01634,SAR_0488,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01635,SAR_0488,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01636,SAR_0488,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01637,SAR_0488,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01638,SAR_0488,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01639,SAR_0488,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01640,SAR_0489,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01641,SAR_0489,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01642,SAR_0489,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01643,SAR_0489,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01644,SAR_0489,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01645,SAR_0489,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01646,SAR_0490,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01647,SAR_0490,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01648,SAR_0490,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01649,SAR_0490,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01650,SAR_0490,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01651,SAR_0490,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01652,SAR_0491,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01653,SAR_0491,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01654,SAR_0491,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01655,SAR_0491,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01656,SAR_0491,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01657,SAR_0491,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01658,SAR_0492,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01659,SAR_0492,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01660,SAR_0492,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01661,SAR_0492,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01662,SAR_0492,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01663,SAR_0492,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01664,SAR_0493,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01665,SAR_0493,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01666,SAR_0493,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01667,SAR_0493,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01668,SAR_0493,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
